Date,CustomerId,ProductId,Quantity,Rating
8/11/2021,C996,P44,8,5
8/11/2021,C1024,P81,7,4
8/11/2021,C997,P82,8,1
8/11/2021,C333,P28,7,2
8/11/2021,C585,P40,1,4
8/11/2021,C1305,P16,8,2
8/11/2021,C1050,P19,3,1
8/11/2021,C1459,P108,2,1
8/11/2021,C988,P67,6,2
8/11/2021,C408,P84,2,
8/11/2021,C856,P102,2,1
8/11/2021,C1356,P104,2,3
8/11/2021,C1329,P91,8,4
8/11/2021,C799,P114,5,1
8/11/2021,C482,P11,8,2
8/11/2021,C77,P69,2,1
8/11/2021,C1119,P77,1,4
8/11/2021,C1166,P110,9,3
8/11/2021,C861,P98,1,4
8/11/2021,C501,P117,3,5
8/11/2021,C1363,P91,7,1
8/11/2021,C686,P37,9,5
8/11/2021,C747,P70,2,1
8/11/2021,C135,P64,9,1
8/11/2021,C171,P106,9,2
8/11/2021,C221,P58,9,1
8/11/2021,C973,P87,6,2
8/11/2021,C172,P74,2,3
8/12/2021,C175,P75,3,1
8/12/2021,C259,P4,7,2
8/12/2021,C379,P56,8,
8/12/2021,C835,P105,8,5
8/12/2021,C329,P111,9,
8/12/2021,C167,P50,3,4
8/12/2021,C874,P56,9,5
8/12/2021,C174,P55,1,3
8/12/2021,C1202,P18,8,2
8/12/2021,C883,P31,1,2
8/12/2021,C357,P111,5,2
8/12/2021,C836,P83,2,3
8/12/2021,C542,P104,2,5
8/12/2021,C933,P112,3,4
8/12/2021,C1387,P85,6,4
8/12/2021,C1279,P107,7,5
8/12/2021,C242,P64,2,4
8/12/2021,C231,P117,5,
8/12/2021,C249,P15,1,2
8/12/2021,C8,P28,8,2
8/12/2021,C207,P95,6,1
8/12/2021,C985,P4,1,4
8/12/2021,C353,P31,2,2
8/12/2021,C310,P53,7,3
8/12/2021,C98,P76,1,4
8/12/2021,C970,P110,5,4
8/12/2021,C18,P10,1,4
8/12/2021,C1014,P81,8,2
8/12/2021,C271,P100,1,5
8/12/2021,C338,P86,2,2
8/12/2021,C110,P68,8,5
8/12/2021,C163,P63,5,4
8/12/2021,C305,P116,7,1
8/12/2021,C564,P83,8,4
8/12/2021,C972,P84,4,1
8/12/2021,C597,P72,4,
8/12/2021,C503,P118,2,2
8/12/2021,C638,P66,9,5
8/12/2021,C1060,P12,3,2
8/12/2021,C631,P105,3,4
8/12/2021,C887,P37,8,2
8/12/2021,C1133,P86,4,2
8/12/2021,C1272,P75,3,2
8/12/2021,C142,P88,6,5
8/12/2021,C1413,P44,6,4
8/12/2021,C378,P26,2,3
8/12/2021,C487,P32,9,4
8/12/2021,C187,P107,4,3
8/12/2021,C1453,P112,8,5
8/12/2021,C1319,P70,2,5
8/12/2021,C677,P29,9,3
8/12/2021,C732,P109,7,4
8/12/2021,C10,P102,2,4
8/12/2021,C563,P46,2,2
8/12/2021,C64,P21,6,1
8/12/2021,C815,P113,6,1
8/12/2021,C1111,P27,6,1
8/12/2021,C419,P49,6,2
8/12/2021,C390,P61,4,5
8/12/2021,C677,P49,7,2
8/12/2021,C266,P33,1,1
8/12/2021,C1133,P84,7,5
8/12/2021,C162,P47,9,2
8/12/2021,C65,P103,7,2
8/12/2021,C1325,P54,1,
8/12/2021,C435,P32,2,5
8/12/2021,C1404,P72,5,5
8/12/2021,C249,P113,8,2
8/12/2021,C1421,P20,3,3
8/12/2021,C876,P70,1,2
8/12/2021,C459,P74,4,3
8/12/2021,C562,P28,6,2
8/12/2021,C1369,P66,7,3
8/12/2021,C1405,P103,5,5
8/12/2021,C664,P58,6,3
8/12/2021,C1449,P53,2,5
8/12/2021,C244,P99,1,2
8/12/2021,C227,P54,1,5
8/12/2021,C686,P66,6,
8/12/2021,C994,P81,5,4
8/12/2021,C946,P101,8,1
8/12/2021,C1320,P51,9,
8/12/2021,C117,P73,4,3
8/12/2021,C1418,P75,6,3
8/12/2021,C408,P1,8,3
8/12/2021,C1360,P83,2,2
8/12/2021,C121,P101,5,3
8/12/2021,C965,P112,1,4
8/12/2021,C1119,P84,9,1
8/12/2021,C130,P70,7,1
8/12/2021,C724,P106,4,5
8/12/2021,C667,P23,3,4
8/12/2021,C1423,P114,1,
8/12/2021,C1033,P95,8,1
8/12/2021,C74,P110,8,3
8/12/2021,C198,P54,7,4
8/12/2021,C1230,P34,4,1
8/12/2021,C533,P109,3,1
8/12/2021,C1276,P97,2,5
8/12/2021,C1034,P77,4,5
8/12/2021,C989,P51,2,2
8/12/2021,C1176,P115,3,3
8/12/2021,C907,P99,9,4
8/12/2021,C1085,P111,3,4
8/12/2021,C719,P68,2,2
8/12/2021,C758,P78,3,3
8/12/2021,C678,P92,9,3
8/12/2021,C155,P116,8,4
8/12/2021,C160,P73,7,4
8/12/2021,C1202,P2,4,
8/12/2021,C40,P93,7,4
8/12/2021,C1024,P71,3,4
8/12/2021,C815,P91,4,1
8/12/2021,C274,P100,9,1
8/12/2021,C1495,P11,2,2
8/12/2021,C137,P30,9,
8/12/2021,C810,P29,1,2
8/12/2021,C106,P86,6,5
8/12/2021,C152,P18,1,4
8/12/2021,C1171,P111,3,5
8/12/2021,C1486,P15,9,1
8/12/2021,C445,P92,4,4
8/12/2021,C429,P26,2,2
8/12/2021,C584,P107,4,4
8/12/2021,C1179,P115,2,5
8/12/2021,C1406,P14,1,5
8/12/2021,C1333,P112,3,3
8/12/2021,C390,P91,2,5
8/12/2021,C820,P24,4,5
8/12/2021,C1372,P31,1,1
8/12/2021,C456,P12,3,2
8/12/2021,C191,P108,3,1
8/12/2021,C630,P93,8,1
8/12/2021,C1125,P14,3,3
8/12/2021,C1354,P11,5,3
8/12/2021,C1112,P80,9,4
8/12/2021,C1284,P9,9,2
8/12/2021,C857,P17,2,
8/12/2021,C838,P94,2,3
8/12/2021,C299,P3,9,1
8/12/2021,C328,P110,6,3
8/12/2021,C934,P38,1,2
8/12/2021,C658,P101,8,4
8/12/2021,C548,P4,2,4
8/12/2021,C1394,P32,4,2
8/12/2021,C469,P110,7,3
8/12/2021,C627,P5,6,1
8/12/2021,C414,P101,6,1
8/12/2021,C149,P86,9,1
8/12/2021,C965,P34,4,5
8/12/2021,C590,P87,7,1
8/12/2021,C1142,P41,4,5
8/12/2021,C537,P2,6,4
8/12/2021,C750,P110,9,5
8/12/2021,C772,P47,2,1
8/12/2021,C1002,P30,3,1
8/12/2021,C1289,P26,4,3
8/12/2021,C23,P81,3,1
8/12/2021,C810,P34,7,3
8/12/2021,C831,P16,5,3
8/12/2021,C294,P70,1,1
8/12/2021,C168,P17,7,5
8/12/2021,C735,P99,7,4
8/12/2021,C1233,P107,7,4
8/12/2021,C424,P82,9,2
8/12/2021,C1365,P39,2,
8/12/2021,C1021,P37,7,3
8/12/2021,C1418,P17,8,5
8/12/2021,C282,P36,9,3
8/12/2021,C249,P22,3,1
8/12/2021,C169,P7,4,5
8/12/2021,C642,P80,8,4
8/12/2021,C909,P46,4,4
8/12/2021,C1332,P19,8,3
8/12/2021,C206,P64,4,4
8/12/2021,C522,P20,7,3
8/12/2021,C901,P96,6,3
8/12/2021,C964,P117,4,4
8/12/2021,C335,P32,6,3
8/12/2021,C1478,P87,2,2
8/12/2021,C1057,P15,6,1
8/12/2021,C461,P5,7,5
8/13/2021,C556,P7,2,1
8/13/2021,C394,P116,6,2
8/13/2021,C873,P27,5,1
8/13/2021,C485,P63,4,2
8/13/2021,C933,P88,3,2
8/13/2021,C83,P2,5,1
8/13/2021,C89,P76,5,3
8/13/2021,C192,P52,5,1
8/13/2021,C195,P58,1,2
8/13/2021,C405,P87,5,4
8/13/2021,C147,P52,2,1
8/13/2021,C1262,P118,5,3
8/13/2021,C125,P25,8,4
8/13/2021,C13,P57,6,3
8/13/2021,C921,P7,9,5
8/13/2021,C721,P7,3,3
8/13/2021,C1214,P109,2,3
8/13/2021,C606,P108,6,4
8/13/2021,C626,P96,9,1
8/13/2021,C1212,P82,1,3
8/13/2021,C68,P113,6,5
8/13/2021,C4,P106,4,2
8/13/2021,C861,P72,9,3
8/13/2021,C1264,P18,1,5
8/13/2021,C104,P13,6,2
8/13/2021,C720,P62,9,1
8/13/2021,C1474,P61,2,1
8/13/2021,C485,P108,1,5
8/13/2021,C1109,P87,6,3
8/13/2021,C648,P100,8,3
8/13/2021,C154,P54,5,3
8/13/2021,C1262,P112,8,2
8/13/2021,C390,P104,2,
8/13/2021,C952,P25,3,2
8/13/2021,C660,P100,9,5
8/13/2021,C877,P77,1,4
8/13/2021,C96,P87,6,2
8/13/2021,C831,P40,6,
8/13/2021,C663,P80,6,2
8/13/2021,C927,P25,1,2
8/13/2021,C324,P113,4,4
8/13/2021,C285,P5,3,3
8/13/2021,C1015,P12,1,3
8/13/2021,C25,P14,6,2
8/13/2021,C496,P110,3,3
8/13/2021,C1200,P74,5,2
8/13/2021,C86,P86,3,1
8/13/2021,C370,P23,1,1
8/13/2021,C131,P94,1,3
8/13/2021,C276,P110,6,2
8/13/2021,C589,P32,4,1
8/13/2021,C246,P55,6,5
8/13/2021,C806,P30,9,
8/13/2021,C555,P88,2,4
8/13/2021,C279,P110,9,
8/13/2021,C1119,P15,7,2
8/13/2021,C486,P8,8,3
8/13/2021,C1458,P95,2,3
8/13/2021,C771,P22,9,2
8/13/2021,C471,P41,6,2
8/13/2021,C683,P76,6,4
8/13/2021,C338,P44,1,2
8/13/2021,C1341,P74,2,4
8/13/2021,C373,P94,9,2
8/13/2021,C674,P57,1,3
8/13/2021,C1145,P36,5,2
8/13/2021,C1340,P22,5,4
8/13/2021,C1397,P20,1,4
8/13/2021,C1300,P24,3,5
8/13/2021,C14,P22,1,3
8/13/2021,C901,P90,5,5
8/13/2021,C21,P56,5,3
8/13/2021,C73,P21,6,4
8/13/2021,C1297,P101,1,3
8/13/2021,C991,P55,2,4
8/13/2021,C564,P108,3,4
8/13/2021,C1053,P104,5,2
8/13/2021,C341,P8,6,5
8/13/2021,C1100,P68,4,3
8/13/2021,C875,P69,3,5
8/13/2021,C1013,P55,2,2
8/13/2021,C1493,P36,6,2
8/13/2021,C1071,P79,8,3
8/13/2021,C1449,P66,9,3
8/13/2021,C72,P87,2,4
8/13/2021,C909,P82,3,1
8/13/2021,C1265,P51,6,1
8/13/2021,C1023,P55,9,4
8/13/2021,C541,P105,3,2
8/13/2021,C876,P29,2,5
8/13/2021,C1062,P80,9,4
8/13/2021,C1125,P31,7,3
8/13/2021,C846,P13,5,2
8/13/2021,C695,P40,2,2
8/13/2021,C593,P80,3,3
8/13/2021,C22,P73,1,5
8/13/2021,C1369,P6,8,2
8/13/2021,C1192,P93,8,3
8/13/2021,C420,P40,1,4
8/13/2021,C143,P19,7,2
8/13/2021,C354,P16,7,5
8/13/2021,C599,P75,3,2
8/13/2021,C1010,P12,7,3
8/13/2021,C194,P53,9,4
8/13/2021,C1298,P59,1,
8/13/2021,C79,P40,9,3
8/13/2021,C479,P56,7,1
8/13/2021,C268,P63,2,4
8/13/2021,C604,P3,5,3
8/13/2021,C1105,P67,7,4
8/13/2021,C1160,P37,1,
8/13/2021,C1011,P18,4,1
8/13/2021,C500,P4,1,1
8/13/2021,C1151,P20,9,2
8/13/2021,C1333,P77,6,2
8/13/2021,C135,P2,5,3
8/13/2021,C438,P9,3,1
8/13/2021,C642,P63,9,5
8/13/2021,C417,P53,8,1
8/13/2021,C296,P91,2,3
8/13/2021,C33,P70,4,
8/13/2021,C438,P43,1,2
8/13/2021,C605,P80,7,1
8/13/2021,C13,P91,9,1
8/13/2021,C1012,P91,6,3
8/13/2021,C586,P107,9,3
8/13/2021,C1201,P76,3,2
8/13/2021,C404,P57,8,4
8/13/2021,C512,P114,7,5
8/13/2021,C1033,P5,5,5
8/13/2021,C992,P68,5,3
8/13/2021,C458,P87,6,1
8/13/2021,C1040,P25,9,
8/13/2021,C1412,P83,8,3
8/13/2021,C337,P18,1,1
8/13/2021,C755,P79,1,
8/13/2021,C1471,P66,9,
8/13/2021,C379,P90,2,1
8/13/2021,C1342,P49,9,1
8/13/2021,C775,P88,6,3
8/13/2021,C455,P9,4,4
8/13/2021,C671,P19,7,2
8/13/2021,C729,P44,8,1
8/13/2021,C650,P70,5,1
8/13/2021,C103,P93,7,5
8/13/2021,C321,P97,8,1
8/13/2021,C1223,P12,3,4
8/13/2021,C468,P6,4,5
8/13/2021,C504,P26,6,
8/13/2021,C1444,P11,6,3
8/13/2021,C298,P87,8,4
8/13/2021,C1439,P103,7,2
8/13/2021,C658,P95,3,1
8/13/2021,C568,P76,5,
8/13/2021,C1462,P106,9,5
8/13/2021,C614,P67,3,3
8/13/2021,C866,P40,6,5
8/13/2021,C1260,P79,4,
8/13/2021,C664,P34,9,4
8/13/2021,C1440,P25,7,3
8/13/2021,C227,P82,5,3
8/13/2021,C841,P41,2,5
8/13/2021,C1041,P77,5,2
8/13/2021,C1248,P5,9,5
8/13/2021,C793,P76,1,2
8/13/2021,C528,P86,9,
8/13/2021,C495,P44,6,1
8/13/2021,C743,P95,6,4
8/13/2021,C706,P20,3,3
8/13/2021,C733,P79,8,2
8/13/2021,C1101,P35,3,4
8/13/2021,C1152,P32,8,5
8/13/2021,C1239,P78,8,5
8/13/2021,C237,P59,4,1
8/13/2021,C807,P12,1,1
8/13/2021,C1207,P100,2,5
8/13/2021,C679,P108,7,5
8/13/2021,C304,P113,7,1
8/13/2021,C946,P63,6,3
8/13/2021,C452,P96,5,1
8/13/2021,C630,P8,9,1
8/13/2021,C1161,P64,9,5
8/13/2021,C536,P82,1,4
8/13/2021,C102,P91,8,5
8/13/2021,C312,P97,1,2
8/13/2021,C802,P72,6,2
8/13/2021,C845,P39,2,3
8/13/2021,C1142,P66,6,3
8/13/2021,C894,P33,3,4
8/13/2021,C566,P95,9,4
8/13/2021,C924,P105,4,5
8/13/2021,C1085,P91,7,2
8/13/2021,C645,P15,8,5
8/13/2021,C787,P43,8,1
8/13/2021,C1377,P82,5,
8/13/2021,C807,P85,8,5
8/13/2021,C392,P23,5,2
8/13/2021,C830,P97,7,5
8/13/2021,C1001,P37,8,4
8/13/2021,C802,P94,7,3
8/13/2021,C127,P111,7,
8/13/2021,C1342,P26,9,2
8/13/2021,C7,P110,6,5
8/13/2021,C763,P3,2,
8/13/2021,C748,P40,3,2
8/13/2021,C1266,P89,2,2
8/13/2021,C177,P80,7,5
8/13/2021,C1128,P10,3,4
8/13/2021,C89,P78,6,2
8/13/2021,C331,P116,5,5
8/14/2021,C1420,P34,2,5
8/14/2021,C1235,P48,9,3
8/14/2021,C440,P118,4,1
8/14/2021,C817,P21,2,3
8/14/2021,C508,P98,8,5
8/14/2021,C1280,P40,1,5
8/14/2021,C1082,P10,4,2
8/14/2021,C652,P59,1,2
8/14/2021,C403,P92,9,2
8/14/2021,C611,P102,1,3
8/14/2021,C750,P113,6,3
8/14/2021,C1446,P36,7,3
8/14/2021,C617,P20,2,5
8/14/2021,C353,P15,8,1
8/14/2021,C1137,P39,6,2
8/14/2021,C1006,P99,2,5
8/14/2021,C950,P84,6,2
8/14/2021,C196,P23,5,2
8/14/2021,C332,P32,8,1
8/14/2021,C617,P2,4,2
8/14/2021,C87,P62,3,5
8/14/2021,C135,P61,3,4
8/14/2021,C78,P3,1,3
8/14/2021,C398,P104,8,1
8/14/2021,C1380,P67,2,2
8/14/2021,C900,P70,4,4
8/14/2021,C827,P58,5,2
8/14/2021,C403,P43,8,
8/14/2021,C38,P21,9,3
8/14/2021,C564,P117,6,1
8/14/2021,C839,P48,3,1
8/14/2021,C1367,P32,8,1
8/14/2021,C912,P87,5,5
8/14/2021,C1213,P40,9,
8/14/2021,C24,P82,5,4
8/14/2021,C426,P30,1,2
8/14/2021,C210,P32,6,5
8/14/2021,C273,P1,9,4
8/14/2021,C1066,P42,7,2
8/14/2021,C262,P85,3,5
8/14/2021,C745,P62,1,2
8/14/2021,C627,P30,6,1
8/14/2021,C469,P39,1,1
8/14/2021,C1195,P86,8,
8/14/2021,C400,P73,2,4
8/14/2021,C994,P9,9,
8/14/2021,C1251,P86,2,4
8/14/2021,C287,P107,9,5
8/14/2021,C627,P82,5,5
8/14/2021,C378,P76,9,1
8/14/2021,C1379,P113,8,4
8/14/2021,C752,P19,6,1
8/14/2021,C459,P1,5,2
8/14/2021,C51,P64,3,4
8/14/2021,C552,P68,2,5
8/14/2021,C536,P46,5,3
8/14/2021,C506,P26,5,
8/14/2021,C25,P84,2,4
8/14/2021,C288,P26,2,2
8/14/2021,C169,P45,9,5
8/14/2021,C259,P5,6,1
8/14/2021,C803,P5,3,5
8/14/2021,C896,P14,6,4
8/14/2021,C1278,P116,9,
8/14/2021,C417,P19,7,2
8/14/2021,C715,P50,6,2
8/14/2021,C20,P51,1,1
8/14/2021,C281,P28,8,5
8/14/2021,C347,P90,9,2
8/14/2021,C795,P112,6,5
8/14/2021,C140,P49,5,1
8/14/2021,C578,P33,6,3
8/14/2021,C425,P94,5,4
8/14/2021,C554,P113,1,3
8/14/2021,C956,P22,5,3
8/14/2021,C227,P108,7,3
8/14/2021,C269,P32,8,4
8/14/2021,C1376,P67,2,3
8/14/2021,C897,P48,6,4
8/14/2021,C1284,P42,1,1
8/14/2021,C224,P52,3,1
8/14/2021,C938,P117,7,
8/14/2021,C433,P33,9,
8/14/2021,C576,P72,6,4
8/14/2021,C34,P53,1,1
8/14/2021,C1296,P86,4,4
8/14/2021,C1228,P32,9,1
8/14/2021,C156,P115,4,1
8/14/2021,C519,P62,9,5
8/14/2021,C1068,P88,8,3
8/14/2021,C1096,P17,2,
8/14/2021,C799,P29,2,3
8/14/2021,C446,P87,7,
8/14/2021,C432,P38,5,2
8/14/2021,C933,P117,7,5
8/14/2021,C134,P38,9,4
8/14/2021,C971,P81,5,5
8/14/2021,C1139,P101,1,
8/14/2021,C374,P105,8,1
8/14/2021,C567,P52,3,3
8/14/2021,C782,P87,1,2
8/14/2021,C797,P89,1,5
8/14/2021,C259,P15,5,5
8/14/2021,C1483,P65,8,1
8/14/2021,C1031,P96,1,5
8/14/2021,C1355,P116,3,2
8/14/2021,C937,P4,3,3
8/14/2021,C1189,P107,8,3
8/14/2021,C615,P85,9,5
8/14/2021,C520,P117,1,3
8/14/2021,C166,P93,3,3
8/14/2021,C706,P17,6,1
8/14/2021,C974,P113,5,3
8/14/2021,C966,P102,5,1
8/14/2021,C995,P101,1,4
8/14/2021,C448,P32,2,2
8/14/2021,C1063,P51,8,2
8/14/2021,C535,P46,3,1
8/14/2021,C529,P86,1,1
8/14/2021,C911,P1,7,5
8/14/2021,C329,P30,6,5
8/14/2021,C1324,P52,7,4
8/14/2021,C635,P9,3,2
8/14/2021,C485,P109,7,5
8/14/2021,C284,P56,1,2
8/14/2021,C282,P28,9,3
8/14/2021,C418,P73,2,1
8/14/2021,C1141,P47,2,5
8/14/2021,C876,P86,9,2
8/14/2021,C219,P53,5,4
8/14/2021,C640,P49,1,3
8/14/2021,C291,P23,5,5
8/14/2021,C71,P12,2,1
8/14/2021,C520,P36,1,4
8/14/2021,C461,P113,2,
8/14/2021,C487,P77,7,2
8/14/2021,C753,P40,3,5
8/14/2021,C232,P103,3,3
8/14/2021,C1013,P92,2,
8/14/2021,C1439,P62,4,2
8/14/2021,C77,P105,6,4
8/14/2021,C844,P61,8,1
8/14/2021,C301,P28,8,5
8/14/2021,C565,P55,7,4
8/14/2021,C469,P30,3,
8/14/2021,C1242,P83,2,2
8/14/2021,C1056,P1,4,2
8/14/2021,C1054,P87,6,4
8/14/2021,C205,P108,4,4
8/14/2021,C126,P59,4,5
8/14/2021,C676,P102,9,4
8/14/2021,C1312,P26,1,
8/14/2021,C1274,P46,8,4
8/14/2021,C691,P80,7,2
8/14/2021,C1460,P110,6,3
8/14/2021,C536,P103,5,2
8/14/2021,C213,P109,5,1
8/14/2021,C555,P99,3,3
8/14/2021,C399,P43,1,3
8/14/2021,C265,P76,5,4
8/14/2021,C1374,P98,7,2
8/14/2021,C579,P22,4,1
8/14/2021,C358,P85,1,5
8/14/2021,C864,P76,6,5
8/14/2021,C367,P59,8,5
8/14/2021,C1100,P18,8,2
8/14/2021,C1455,P66,1,
8/14/2021,C621,P51,1,5
8/14/2021,C156,P44,3,3
8/14/2021,C790,P69,2,1
8/14/2021,C1310,P81,3,2
8/14/2021,C1106,P88,8,5
8/14/2021,C1308,P33,2,4
8/14/2021,C1048,P79,7,2
8/14/2021,C1041,P93,1,5
8/14/2021,C1053,P88,3,2
8/14/2021,C958,P47,7,2
8/14/2021,C1378,P73,1,5
8/14/2021,C116,P26,4,3
8/14/2021,C684,P42,1,4
8/14/2021,C624,P32,5,3
8/14/2021,C547,P73,5,3
8/14/2021,C1239,P64,3,2
8/14/2021,C699,P42,2,4
8/14/2021,C1448,P30,3,4
8/14/2021,C179,P91,4,
8/14/2021,C198,P111,8,3
8/14/2021,C1018,P97,7,1
8/14/2021,C34,P4,6,
8/14/2021,C1049,P59,1,5
8/14/2021,C811,P88,2,5
8/14/2021,C1026,P81,5,1
8/14/2021,C211,P4,8,
8/14/2021,C627,P55,4,4
8/14/2021,C166,P63,1,1
8/14/2021,C722,P62,4,3
8/14/2021,C206,P7,9,2
8/14/2021,C1348,P113,9,
8/14/2021,C528,P15,5,3
8/14/2021,C214,P37,5,1
8/14/2021,C920,P111,2,4
8/14/2021,C644,P4,3,4
8/14/2021,C461,P97,5,1
8/14/2021,C180,P110,9,1
8/14/2021,C1082,P13,3,
8/14/2021,C1371,P10,6,5
8/14/2021,C1304,P38,9,5
8/14/2021,C1204,P117,3,5
8/14/2021,C139,P54,2,2
8/14/2021,C1067,P30,1,5
8/14/2021,C962,P104,1,3
8/14/2021,C633,P23,6,3
8/14/2021,C1167,P90,3,1
8/14/2021,C153,P62,5,1
8/14/2021,C764,P57,8,4
8/14/2021,C1446,P91,2,4
8/14/2021,C1486,P57,9,1
8/14/2021,C317,P67,1,4
8/14/2021,C1279,P83,6,5
8/14/2021,C1066,P116,7,3
8/14/2021,C296,P111,1,5
8/14/2021,C283,P70,4,1
8/14/2021,C1128,P74,9,1
8/14/2021,C1491,P36,8,3
8/14/2021,C1411,P32,9,3
8/14/2021,C673,P96,7,2
8/14/2021,C240,P38,8,2
8/14/2021,C137,P99,5,5
8/14/2021,C267,P49,3,
8/14/2021,C279,P46,4,2
8/14/2021,C223,P9,2,4
8/14/2021,C76,P52,3,2
8/14/2021,C1471,P55,8,1
8/14/2021,C930,P12,7,2
8/14/2021,C1272,P83,7,4
8/14/2021,C801,P111,2,5
8/14/2021,C848,P73,3,3
8/14/2021,C1040,P19,5,
8/14/2021,C1391,P89,7,2
8/14/2021,C313,P108,9,3
8/14/2021,C683,P14,4,2
8/14/2021,C998,P84,7,4
8/15/2021,C1178,P91,9,5
8/15/2021,C112,P14,3,4
8/15/2021,C99,P107,4,1
8/15/2021,C923,P56,6,1
8/15/2021,C1155,P59,4,2
8/15/2021,C376,P5,2,2
8/15/2021,C1347,P88,8,1
8/15/2021,C898,P12,4,3
8/15/2021,C466,P95,4,1
8/15/2021,C348,P66,7,
8/15/2021,C1059,P69,8,5
8/15/2021,C12,P115,7,4
8/15/2021,C301,P70,3,2
8/15/2021,C1248,P21,6,5
8/15/2021,C240,P80,2,2
8/15/2021,C1126,P105,9,5
8/15/2021,C186,P12,3,4
8/15/2021,C1056,P48,7,2
8/15/2021,C1081,P86,8,3
8/15/2021,C437,P51,5,2
8/15/2021,C1129,P4,9,1
8/15/2021,C809,P93,2,5
8/15/2021,C984,P62,3,3
8/15/2021,C84,P50,2,
8/15/2021,C221,P111,9,3
8/15/2021,C254,P24,4,2
8/15/2021,C72,P117,9,2
8/15/2021,C738,P54,3,3
8/15/2021,C1297,P112,9,5
8/15/2021,C1374,P102,3,1
8/15/2021,C200,P91,4,2
8/15/2021,C1240,P94,3,3
8/15/2021,C648,P101,2,4
8/15/2021,C953,P51,7,3
8/15/2021,C532,P39,6,2
8/15/2021,C1380,P80,4,5
8/15/2021,C1224,P20,1,5
8/15/2021,C261,P95,5,2
8/15/2021,C1156,P55,7,4
8/15/2021,C522,P78,6,1
8/15/2021,C1469,P24,2,5
8/15/2021,C1294,P48,3,5
8/15/2021,C279,P30,8,
8/15/2021,C645,P18,8,2
8/15/2021,C721,P72,8,5
8/15/2021,C80,P56,7,3
8/15/2021,C22,P54,3,2
8/15/2021,C342,P44,4,5
8/15/2021,C1229,P49,4,2
8/15/2021,C364,P46,5,5
8/15/2021,C427,P45,4,1
8/15/2021,C1481,P12,7,5
8/15/2021,C655,P32,4,1
8/15/2021,C58,P25,4,3
8/15/2021,C1319,P91,9,2
8/15/2021,C926,P100,5,4
8/15/2021,C793,P78,5,4
8/15/2021,C20,P36,6,5
8/15/2021,C1407,P61,7,3
8/15/2021,C776,P104,9,4
8/15/2021,C635,P41,7,5
8/15/2021,C131,P12,8,1
8/15/2021,C258,P48,2,3
8/15/2021,C1266,P63,3,5
8/15/2021,C410,P44,9,4
8/15/2021,C1118,P110,8,4
8/15/2021,C207,P59,2,5
8/15/2021,C417,P21,5,1
8/15/2021,C949,P80,3,2
8/15/2021,C1394,P31,8,4
8/15/2021,C1365,P101,9,2
8/15/2021,C1271,P42,5,5
8/15/2021,C1285,P118,5,1
8/15/2021,C283,P103,3,2
8/15/2021,C716,P73,1,3
8/15/2021,C1365,P79,6,4
8/15/2021,C839,P69,8,1
8/15/2021,C1330,P73,3,1
8/15/2021,C377,P11,5,1
8/15/2021,C1282,P39,2,3
8/15/2021,C1315,P21,7,1
8/15/2021,C171,P6,3,4
8/15/2021,C15,P53,3,4
8/15/2021,C881,P101,1,1
8/15/2021,C491,P16,7,1
8/15/2021,C846,P33,4,2
8/15/2021,C82,P36,1,5
8/15/2021,C355,P41,8,5
8/15/2021,C461,P43,7,3
8/15/2021,C536,P12,6,2
8/15/2021,C1461,P71,9,1
8/15/2021,C1440,P53,1,1
8/15/2021,C1348,P36,8,3
8/15/2021,C734,P13,5,
8/15/2021,C474,P48,8,2
8/15/2021,C427,P96,3,
8/15/2021,C1109,P92,3,5
8/15/2021,C679,P35,6,1
8/15/2021,C1172,P33,3,1
8/15/2021,C1176,P98,8,5
8/15/2021,C385,P71,6,5
8/15/2021,C1462,P75,4,
8/15/2021,C1077,P3,6,
8/15/2021,C498,P87,8,3
8/15/2021,C823,P97,4,4
8/15/2021,C1010,P87,5,4
8/15/2021,C1437,P105,4,4
8/15/2021,C1012,P13,1,4
8/15/2021,C1301,P38,8,4
8/15/2021,C345,P52,9,4
8/15/2021,C522,P36,8,2
8/15/2021,C1221,P4,6,5
8/15/2021,C1254,P9,4,3
8/15/2021,C430,P19,9,
8/15/2021,C654,P43,9,4
8/15/2021,C236,P98,1,3
8/15/2021,C223,P38,2,1
8/15/2021,C171,P117,9,1
8/15/2021,C611,P97,7,2
8/15/2021,C832,P111,3,2
8/15/2021,C1310,P32,4,2
8/15/2021,C1081,P95,1,2
8/15/2021,C1400,P70,7,2
8/15/2021,C868,P14,6,5
8/15/2021,C1053,P72,9,2
8/15/2021,C272,P84,9,2
8/15/2021,C1216,P117,7,
8/15/2021,C705,P100,8,
8/15/2021,C923,P24,2,4
8/15/2021,C673,P31,9,5
8/15/2021,C152,P21,7,2
8/15/2021,C707,P41,6,1
8/15/2021,C809,P12,8,1
8/15/2021,C819,P46,5,1
8/15/2021,C1409,P114,8,1
8/15/2021,C435,P78,7,3
8/15/2021,C1173,P104,1,2
8/15/2021,C1109,P31,2,2
8/15/2021,C990,P107,9,1
8/15/2021,C1284,P54,4,4
8/15/2021,C996,P114,8,5
8/15/2021,C279,P78,1,3
8/15/2021,C1178,P85,5,4
8/15/2021,C1072,P94,7,4
8/15/2021,C1386,P62,2,1
8/15/2021,C1473,P107,3,5
8/15/2021,C977,P87,4,4
8/15/2021,C1450,P70,3,2
